secCode,edinetCode,filerName,docID,docTypeCode,submitDateTime,periodStart,periodEnd,docDescription,DescriptionOfBusiness_file,DescriptionOfBusiness_length,BusinessRisks_file,BusinessRisks_length,BusinessPolicyEtc_file,BusinessPolicyEtc_length,EdinetInfo_file,EdinetInfo_length
24690,E05550,ヒビノ株式会社,S100R1XX,120,2023-06-23 09:35:00,2022-04-01,2023-03-31,有価証券報告書－第60期(2022/04/01－2023/03/31),/2/24690/2023/DescriptionOfBusiness,1097,/2/24690/2023/BusinessRisks,6851,/2/24690/2023/BusinessPolicyEtc,2590,/2/24690/2023/EdinetInfo,962
24710,E05555,株式会社エスプール,S100QAKI,120,2023-02-24 10:50:00,2021-12-01,2022-11-30,有価証券報告書－第23期(2021/12/01－2022/11/30),/2/24710/2023/DescriptionOfBusiness,1144,/2/24710/2023/BusinessRisks,5338,/2/24710/2023/BusinessPolicyEtc,1948,/2/24710/2023/EdinetInfo,974
24750,E05560,ＷＤＢホールディングス株式会社,S100R4HT,120,2023-06-26 13:57:00,2022-04-01,2023-03-31,有価証券報告書－第38期(2022/04/01－2023/03/31),/2/24750/2023/DescriptionOfBusiness,1650,/2/24750/2023/BusinessRisks,2018,/2/24750/2023/BusinessPolicyEtc,2458,/2/24750/2023/EdinetInfo,1010
24770,E05564,手間いらず株式会社,S100RWYP,120,2023-09-27 15:02:00,2022-07-01,2023-06-30,有価証券報告書－第20期(2022/07/01－2023/06/30),/2/24770/2023/DescriptionOfBusiness,593,/2/24770/2023/BusinessRisks,5146,/2/24770/2023/BusinessPolicyEtc,3893,/2/24770/2023/EdinetInfo,974
24790,E05569,株式会社ジェイテック,S100RAG9,120,2023-06-30 10:24:00,2022-04-01,2023-03-31,有価証券報告書－第27期(2022/04/01－2023/03/31),/2/24790/2023/DescriptionOfBusiness,2028,/2/24790/2023/BusinessRisks,3012,/2/24790/2023/BusinessPolicyEtc,3191,/2/24790/2023/EdinetInfo,980
24800,E05575,システム・ロケーション株式会社,S100R0YH,120,2023-06-22 13:26:00,2022-04-01,2023-03-31,有価証券報告書－第55期(2022/04/01－2023/03/31),/2/24800/2023/DescriptionOfBusiness,1635,/2/24800/2023/BusinessRisks,2735,/2/24800/2023/BusinessPolicyEtc,2236,/2/24800/2023/EdinetInfo,1010
24810,E05576,株式会社タウンニュース社,S100RWV3,120,2023-09-28 13:57:00,2022-07-01,2023-06-30,有価証券報告書－第43期(2022/07/01－2023/06/30),/2/24810/2023/DescriptionOfBusiness,630,/2/24810/2023/BusinessRisks,4560,/2/24810/2023/BusinessPolicyEtc,3071,/2/24810/2023/EdinetInfo,992
24830,E05579,株式会社翻訳センター,S100R8Z0,120,2023-06-29 09:29:00,2022-04-01,2023-03-31,有価証券報告書－第37期(2022/04/01－2023/03/31),/2/24830/2023/DescriptionOfBusiness,2178,/2/24830/2023/BusinessRisks,4803,/2/24830/2023/BusinessPolicyEtc,2701,/2/24830/2023/EdinetInfo,980
24840,E05584,株式会社出前館,S100SD7R,120,2023-11-29 10:48:00,2022-09-01,2023-08-31,有価証券報告書－第24期(2022/09/01－2023/08/31),/2/24840/2023/DescriptionOfBusiness,1625,/2/24840/2023/BusinessRisks,7916,/2/24840/2023/BusinessPolicyEtc,3316,/2/24840/2023/EdinetInfo,962
24850,E05585,株式会社ティア,S100SIXY,120,2023-12-22 14:35:00,2022-10-01,2023-09-30,有価証券報告書－第27期(2022/10/01－2023/09/30),/2/24850/2023/DescriptionOfBusiness,507,/2/24850/2023/BusinessRisks,5124,/2/24850/2023/BusinessPolicyEtc,3143,/2/24850/2023/EdinetInfo,962
24870,E05598,株式会社ＣＤＧ,S100QFRG,120,2023-03-28 12:38:00,2022-04-01,2022-12-31,有価証券報告書－第49期(2022/04/01－2022/12/31),/2/24870/2023/DescriptionOfBusiness,704,/2/24870/2023/BusinessRisks,4777,/2/24870/2023/BusinessPolicyEtc,2834,/2/24870/2023/EdinetInfo,962
24880,E05593,ＪＴＰ株式会社,S100RADG,120,2023-06-30 10:51:00,2022-04-01,2023-03-31,有価証券報告書－第36期(2022/04/01－2023/03/31),/2/24880/2023/DescriptionOfBusiness,1161,/2/24880/2023/BusinessRisks,2596,/2/24880/2023/BusinessPolicyEtc,1598,/2/24880/2023/EdinetInfo,962
24890,E05599,株式会社アドウェイズ,S100QFSG,120,2023-03-24 15:06:00,2022-01-01,2022-12-31,有価証券報告書－第23期(2022/01/01－2022/12/31),/2/24890/2023/DescriptionOfBusiness,1612,/2/24890/2023/BusinessRisks,5645,/2/24890/2023/BusinessPolicyEtc,2759,/2/24890/2023/EdinetInfo,980
24910,E05149,バリューコマース株式会社,S100QGR8,120,2023-03-28 10:25:00,2022-01-01,2022-12-31,有価証券報告書－第27期(2022/01/01－2022/12/31),/2/24910/2023/DescriptionOfBusiness,2500,/2/24910/2023/BusinessRisks,1917,/2/24910/2023/BusinessPolicyEtc,1653,/2/24910/2023/EdinetInfo,991
24920,E05609,株式会社インフォマート,S100QI8I,120,2023-03-30 13:37:00,2022-01-01,2022-12-31,有価証券報告書－第25期(2022/01/01－2022/12/31),/2/24920/2023/DescriptionOfBusiness,2121,/2/24920/2023/BusinessRisks,12355,/2/24920/2023/BusinessPolicyEtc,1464,/2/24920/2023/EdinetInfo,986
24930,E05611,イーサポートリンク株式会社,S100QAKC,120,2023-02-24 11:59:00,2021-12-01,2022-11-30,有価証券報告書－第25期(2021/12/01－2022/11/30),/2/24930/2023/DescriptionOfBusiness,2059,/2/24930/2023/BusinessRisks,3260,/2/24930/2023/BusinessPolicyEtc,1076,/2/24930/2023/EdinetInfo,998
24970,E05562,ユナイテッド株式会社,S100QZ76,120,2023-06-19 15:30:00,2022-04-01,2023-03-31,有価証券報告書－第26期(2022/04/01－2023/03/31),/2/24970/2023/DescriptionOfBusiness,450,/2/24970/2023/BusinessRisks,5583,/2/24970/2023/BusinessPolicyEtc,2061,/2/24970/2023/EdinetInfo,980
24980,E05646,株式会社オリエンタルコンサルタンツホールディングス,S100SIL0,120,2023-12-22 15:16:00,2022-10-01,2023-09-30,有価証券報告書－第18期(2022/10/01－2023/09/30),/2/24980/2023/DescriptionOfBusiness,945,/2/24980/2023/BusinessRisks,2121,/2/24980/2023/BusinessPolicyEtc,2508,/2/24980/2023/EdinetInfo,1070
24990,E05631,日本和装ホールディングス株式会社,S100QI3F,120,2023-03-30 11:47:00,2022-01-01,2022-12-31,有価証券報告書－第37期(2022/01/01－2022/12/31),/2/24990/2023/DescriptionOfBusiness,1773,/2/24990/2023/BusinessRisks,4387,/2/24990/2023/BusinessPolicyEtc,2324,/2/24990/2023/EdinetInfo,1016
25010,E00393,サッポロホールディングス株式会社,S100QILX,120,2023-03-31 10:04:00,2022-01-01,2022-12-31,有価証券報告書－第99期(2022/01/01－2022/12/31),/2/25010/2023/DescriptionOfBusiness,1354,/2/25010/2023/BusinessRisks,7863,/2/25010/2023/BusinessPolicyEtc,5584,/2/25010/2023/EdinetInfo,1016
25020,E00394,アサヒグループホールディングス株式会社,S100QG09,120,2023-03-29 14:50:00,2022-01-01,2022-12-31,有価証券報告書－第99期(2022/01/01－2022/12/31),/2/25020/2023/DescriptionOfBusiness,2120,/2/25020/2023/BusinessRisks,19025,/2/25020/2023/BusinessPolicyEtc,10967,/2/25020/2023/EdinetInfo,1034
25030,E00395,キリンホールディングス株式会社,S100QFXL,120,2023-03-30 15:07:00,2022-01-01,2022-12-31,有価証券報告書－第184期(2022/01/01－2022/12/31),/2/25030/2023/DescriptionOfBusiness,1148,/2/25030/2023/BusinessRisks,10241,/2/25030/2023/BusinessPolicyEtc,18158,/2/25030/2023/EdinetInfo,1011
25310,E00396,宝ホールディングス株式会社,S100QZAK,120,2023-06-29 13:12:00,2022-04-01,2023-03-31,有価証券報告書－第112期(2022/04/01－2023/03/31),/2/25310/2023/DescriptionOfBusiness,1918,/2/25310/2023/BusinessRisks,6771,/2/25310/2023/BusinessPolicyEtc,3308,/2/25310/2023/EdinetInfo,999
25330,E00397,オエノンホールディングス株式会社,S100QE1B,120,2023-03-22 15:00:00,2022-01-01,2022-12-31,有価証券報告書－第116期(2022/01/01－2022/12/31),/2/25330/2023/DescriptionOfBusiness,783,/2/25330/2023/BusinessRisks,7136,/2/25330/2023/BusinessPolicyEtc,2482,/2/25330/2023/EdinetInfo,1017
25400,E00400,養命酒製造株式会社,S100R6KO,120,2023-06-29 15:14:00,2022-04-01,2023-03-31,有価証券報告書－第105期(2022/04/01－2023/03/31),/2/25400/2023/DescriptionOfBusiness,481,/2/25400/2023/BusinessRisks,2807,/2/25400/2023/BusinessPolicyEtc,1841,/2/25400/2023/EdinetInfo,976
25510,E00422,マルサンアイ株式会社,S100SG7A,120,2023-12-14 13:24:00,2022-09-21,2023-09-20,有価証券報告書－第72期(2022/09/21－2023/09/20),/2/25510/2023/DescriptionOfBusiness,623,/2/25510/2023/BusinessRisks,3941,/2/25510/2023/BusinessPolicyEtc,1211,/2/25510/2023/EdinetInfo,980
25730,E00408,北海道コカ・コーラボトリング株式会社,S100QF2Q,120,2023-03-30 10:44:00,2022-01-01,2022-12-31,有価証券報告書－第61期(2022/01/01－2022/12/31),/2/25730/2023/DescriptionOfBusiness,485,/2/25730/2023/BusinessRisks,2951,/2/25730/2023/BusinessPolicyEtc,1136,/2/25730/2023/EdinetInfo,1028
25790,E00417,コカ・コーラボトラーズジャパンホールディングス株式会社,S100QHJG,120,2023-03-29 16:46:00,2022-01-01,2022-12-31,有価証券報告書－第65期(2022/01/01－2022/12/31),/2/25790/2023/DescriptionOfBusiness,669,/2/25790/2023/BusinessRisks,5545,/2/25790/2023/BusinessPolicyEtc,2301,/2/25790/2023/EdinetInfo,1082
25850,E37165,株式会社ライフドリンク　カンパニー,S100R8M7,120,2023-06-29 16:54:00,2022-04-01,2023-03-31,有価証券報告書－第51期(2022/04/01－2023/03/31),/2/25850/2023/DescriptionOfBusiness,1472,/2/25850/2023/BusinessRisks,4737,/2/25850/2023/BusinessPolicyEtc,3164,/2/25850/2023/EdinetInfo,1023
25860,E31035,株式会社フルッタフルッタ,S100RAAP,120,2023-06-30 10:33:00,2022-04-01,2023-03-31,有価証券報告書－第21期(2022/04/01－2023/03/31),/2/25860/2023/DescriptionOfBusiness,2940,/2/25860/2023/BusinessRisks,4555,/2/25860/2023/BusinessPolicyEtc,2144,/2/25860/2023/EdinetInfo,992
25870,E27622,サントリー食品インターナショナル株式会社,S100QGLN,120,2023-03-27 15:19:00,2022-01-01,2022-12-31,有価証券報告書－第14期(2022/01/01－2022/12/31),/2/25870/2023/DescriptionOfBusiness,3127,/2/25870/2023/BusinessRisks,13901,/2/25870/2023/BusinessPolicyEtc,9252,/2/25870/2023/EdinetInfo,1040
25880,E27294,株式会社プレミアムウォーターホールディングス,S100R1S1,120,2023-06-23 15:45:00,2022-04-01,2023-03-31,有価証券報告書－第17期(2022/04/01－2023/03/31),/2/25880/2023/DescriptionOfBusiness,2322,/2/25880/2023/BusinessRisks,8956,/2/25880/2023/BusinessPolicyEtc,1885,/2/25880/2023/EdinetInfo,1053
25900,E00424,ダイドーグループホールディングス株式会社,S100QLQO,120,2023-04-17 09:16:00,2022-01-21,2023-01-20,有価証券報告書－第48期(2022/01/21－2023/01/20),/2/25900/2023/DescriptionOfBusiness,1367,/2/25900/2023/BusinessRisks,7194,/2/25900/2023/BusinessPolicyEtc,12419,/2/25900/2023/EdinetInfo,1039
25930,E00414,株式会社伊藤園,S100RH38,120,2023-07-27 16:04:00,2022-05-01,2023-04-30,有価証券報告書－第58期(2022/05/01－2023/04/30),/2/25930/2023/DescriptionOfBusiness,1269,/2/25930/2023/BusinessRisks,4428,/2/25930/2023/BusinessPolicyEtc,6555,/2/25930/2023/EdinetInfo,962
25940,E00491,キーコーヒー株式会社,S100R2XY,120,2023-06-23 14:17:00,2022-04-01,2023-03-31,有価証券報告書－第71期(2022/04/01－2023/03/31),/2/25940/2023/DescriptionOfBusiness,1013,/2/25940/2023/BusinessRisks,3099,/2/25940/2023/BusinessPolicyEtc,2170,/2/25940/2023/EdinetInfo,980
25970,E00505,株式会社ユニカフェ,S100QG1V,120,2023-03-24 14:49:00,2022-01-01,2022-12-31,有価証券報告書－第51期(2022/01/01－2022/12/31),/2/25970/2023/DescriptionOfBusiness,330,/2/25970/2023/BusinessRisks,1603,/2/25970/2023/BusinessPolicyEtc,1336,/2/25970/2023/EdinetInfo,974
25990,E00421,ジャパンフーズ株式会社,S100R0ZZ,120,2023-06-23 15:08:00,2022-04-01,2023-03-31,有価証券報告書－第47期(2022/04/01－2023/03/31),/2/25990/2023/DescriptionOfBusiness,505,/2/25990/2023/BusinessRisks,5461,/2/25990/2023/BusinessPolicyEtc,3243,/2/25990/2023/EdinetInfo,986
26020,E00428,日清オイリオグループ株式会社,S100R26N,120,2023-06-23 13:36:00,2022-04-01,2023-03-31,有価証券報告書－第151期(2022/04/01－2023/03/31),/2/26020/2023/DescriptionOfBusiness,1558,/2/26020/2023/BusinessRisks,7107,/2/26020/2023/BusinessPolicyEtc,7806,/2/26020/2023/EdinetInfo,1005
26070,E00431,不二製油グループ本社株式会社,S100R6J1,120,2023-06-28 15:00:00,2022-04-01,2023-03-31,有価証券報告書－第95期(2022/04/01－2023/03/31),/2/26070/2023/DescriptionOfBusiness,1528,/2/26070/2023/BusinessRisks,2146,/2/26070/2023/BusinessPolicyEtc,5461,/2/26070/2023/EdinetInfo,1005
26120,E00433,かどや製油株式会社,S100R763,120,2023-06-29 11:38:00,2022-04-01,2023-03-31,有価証券報告書－第66期(2022/04/01－2023/03/31),/2/26120/2023/DescriptionOfBusiness,366,/2/26120/2023/BusinessRisks,5416,/2/26120/2023/BusinessPolicyEtc,1679,/2/26120/2023/EdinetInfo,974
26130,E00434,株式会社Ｊ－オイルミルズ,S100R3HY,120,2023-06-26 16:26:00,2022-04-01,2023-03-31,有価証券報告書－第21期(2022/04/01－2023/03/31),/2/26130/2023/DescriptionOfBusiness,265,/2/26130/2023/BusinessRisks,11221,/2/26130/2023/BusinessPolicyEtc,2473,/2/26130/2023/EdinetInfo,993
26510,E03345,株式会社ローソン,S100QTB3,120,2023-05-25 14:12:00,2022-03-01,2023-02-28,有価証券報告書－第48期(2022/03/01－2023/02/28),/2/26510/2023/DescriptionOfBusiness,2026,/2/26510/2023/BusinessRisks,8819,/2/26510/2023/BusinessPolicyEtc,3558,/2/26510/2023/EdinetInfo,968
26520,E03347,株式会社まんだらけ,S100SJB1,120,2023-12-25 15:29:00,2022-10-01,2023-09-30,有価証券報告書－第37期(2022/10/01－2023/09/30),/2/26520/2023/DescriptionOfBusiness,84,/2/26520/2023/BusinessRisks,3551,/2/26520/2023/BusinessPolicyEtc,2247,/2/26520/2023/EdinetInfo,974
26530,E03349,イオン九州株式会社,S100QSTF,120,2023-05-22 11:53:00,2022-03-01,2023-02-28,有価証券報告書－第51期(2022/03/01－2023/02/28),/2/26530/2023/DescriptionOfBusiness,538,/2/26530/2023/BusinessRisks,2356,/2/26530/2023/BusinessPolicyEtc,814,/2/26530/2023/EdinetInfo,974
26540,E02917,株式会社アスモ,S100RA9Q,120,2023-06-30 15:59:00,2022-04-01,2023-03-31,有価証券報告書－第48期(2022/04/01－2023/03/31),/2/26540/2023/DescriptionOfBusiness,910,/2/26540/2023/BusinessRisks,3679,/2/26540/2023/BusinessPolicyEtc,2069,/2/26540/2023/EdinetInfo,963
26560,E05112,株式会社ベクターホールディングス,S100R4WJ,120,2023-06-27 11:56:00,2022-04-01,2023-03-31,有価証券報告書－第35期(2022/04/01－2023/03/31),/2/26560/2023/DescriptionOfBusiness,360,/2/26560/2023/BusinessRisks,2959,/2/26560/2023/BusinessPolicyEtc,212,/2/26560/2023/EdinetInfo,1016
26590,E03352,株式会社サンエー,S100QU1U,120,2023-05-26 09:39:00,2022-03-01,2023-02-28,有価証券報告書－第53期(2022/03/01－2023/02/28),/2/26590/2023/DescriptionOfBusiness,508,/2/26590/2023/BusinessRisks,3343,/2/26590/2023/BusinessPolicyEtc,1585,/2/26590/2023/EdinetInfo,968
26640,E03356,株式会社カワチ薬品,S100QY5Z,120,2023-06-15 09:59:00,2022-03-16,2023-03-15,有価証券報告書－第56期(2022/03/16－2023/03/15),/2/26640/2023/DescriptionOfBusiness,794,/2/26640/2023/BusinessRisks,2729,/2/26640/2023/BusinessPolicyEtc,1677,/2/26640/2023/EdinetInfo,974
26660,E03355,株式会社　オートウェーブ,S100R2TC,120,2023-06-23 12:51:00,2022-04-01,2023-03-31,有価証券報告書－第34期(2022/04/01－2023/03/31),/2/26660/2023/DescriptionOfBusiness,196,/2/26660/2023/BusinessRisks,1508,/2/26660/2023/BusinessPolicyEtc,767,/2/26660/2023/EdinetInfo,992
26680,E02923,タビオ株式会社,S100QTD1,120,2023-05-25 13:21:00,2022-03-01,2023-02-28,有価証券報告書－第46期(2022/03/01－2023/02/28),/2/26680/2023/DescriptionOfBusiness,780,/2/26680/2023/BusinessRisks,1863,/2/26680/2023/BusinessPolicyEtc,1257,/2/26680/2023/EdinetInfo,962
26690,E03358,カネ美食品株式会社,S100QTLV,120,2023-05-25 09:23:00,2022-03-01,2023-02-28,有価証券報告書－第53期(2022/03/01－2023/02/28),/2/26690/2023/DescriptionOfBusiness,646,/2/26690/2023/BusinessRisks,1561,/2/26690/2023/BusinessPolicyEtc,2195,/2/26690/2023/EdinetInfo,973
26700,E02925,株式会社エービーシー・マート,S100QUO2,120,2023-05-31 09:05:00,2022-03-01,2023-02-28,有価証券報告書－第38期(2022/03/01－2023/02/28),/2/26700/2023/DescriptionOfBusiness,704,/2/26700/2023/BusinessRisks,4476,/2/26700/2023/BusinessPolicyEtc,4481,/2/26700/2023/EdinetInfo,1003
26730,E03360,夢みつけ隊株式会社,S100R2N8,120,2023-06-26 15:26:00,2022-04-01,2023-03-31,有価証券報告書－第43期(2022/04/01－2023/03/31),/2/26730/2023/DescriptionOfBusiness,956,/2/26730/2023/BusinessRisks,4238,/2/26730/2023/BusinessPolicyEtc,1725,/2/26730/2023/EdinetInfo,974
26740,E03361,株式会社ハードオフコーポレーション,S100R2AQ,120,2023-06-23 10:21:00,2022-04-01,2023-03-31,有価証券報告書－第51期(2022/04/01－2023/03/31),/2/26740/2023/DescriptionOfBusiness,1505,/2/26740/2023/BusinessRisks,2776,/2/26740/2023/BusinessPolicyEtc,1921,/2/26740/2023/EdinetInfo,1022
26760,E02927,高千穂交易株式会社,S100R4FA,120,2023-06-29 11:45:00,2022-04-01,2023-03-31,有価証券報告書－第72期(2022/04/01－2023/03/31),/2/26760/2023/DescriptionOfBusiness,3496,/2/26760/2023/BusinessRisks,2053,/2/26760/2023/BusinessPolicyEtc,2752,/2/26760/2023/EdinetInfo,974
26780,E03363,アスクル株式会社,S100RI9V,120,2023-08-02 15:00:00,2022-05-21,2023-05-20,有価証券報告書－第60期(2022/05/21－2023/05/20),/2/26780/2023/DescriptionOfBusiness,3323,/2/26780/2023/BusinessRisks,11683,/2/26780/2023/BusinessPolicyEtc,2870,/2/26780/2023/EdinetInfo,968
26810,E03367,株式会社ゲオホールディングス,S100RAE8,120,2023-06-30 10:00:00,2022-04-01,2023-03-31,有価証券報告書－第35期(2022/04/01－2023/03/31),/2/26810/2023/DescriptionOfBusiness,1107,/2/26810/2023/BusinessRisks,4224,/2/26810/2023/BusinessPolicyEtc,2076,/2/26810/2023/EdinetInfo,1004
26830,E03365,株式会社魚喜,S100QTRR,120,2023-05-26 12:57:00,2022-03-01,2023-02-28,有価証券報告書－第38期(2022/03/01－2023/02/28),/2/26830/2023/DescriptionOfBusiness,417,/2/26830/2023/BusinessRisks,1151,/2/26830/2023/BusinessPolicyEtc,1805,/2/26830/2023/EdinetInfo,956
26850,E03368,株式会社アダストリア,S100QTL2,120,2023-05-26 11:25:00,2022-03-01,2023-02-28,有価証券報告書－第73期(2022/03/01－2023/02/28),/2/26850/2023/DescriptionOfBusiness,1383,/2/26850/2023/BusinessRisks,7019,/2/26850/2023/BusinessPolicyEtc,3196,/2/26850/2023/EdinetInfo,980
26860,E03370,株式会社ジーフット,S100QSHI,120,2023-05-19 09:00:00,2022-03-01,2023-02-28,有価証券報告書－第52期(2022/03/01－2023/02/28),/2/26860/2023/DescriptionOfBusiness,1032,/2/26860/2023/BusinessRisks,4735,/2/26860/2023/BusinessPolicyEtc,2174,/2/26860/2023/EdinetInfo,972
26870,E03372,株式会社シー・ヴイ・エス・ベイエリア,S100QU8U,120,2023-05-29 15:08:00,2022-03-01,2023-02-28,有価証券報告書－第43期(2022/03/01－2023/02/28),/2/26870/2023/DescriptionOfBusiness,1130,/2/26870/2023/BusinessRisks,2512,/2/26870/2023/BusinessPolicyEtc,5684,/2/26870/2023/EdinetInfo,1028
26890,E02928,オルバヘルスケアホールディングス株式会社,S100RWIR,120,2023-09-29 10:00:00,2022-07-01,2023-06-30,有価証券報告書－第74期(2022/07/01－2023/06/30),/2/26890/2023/DescriptionOfBusiness,400,/2/26890/2023/BusinessRisks,6285,/2/26890/2023/BusinessPolicyEtc,2673,/2/26890/2023/EdinetInfo,1040
26920,E02931,伊藤忠食品株式会社,S100R32I,120,2023-06-23 14:52:00,2022-04-01,2023-03-31,有価証券報告書－第105期(2022/04/01－2023/03/31),/2/26920/2023/DescriptionOfBusiness,319,/2/26920/2023/BusinessRisks,4158,/2/26920/2023/BusinessPolicyEtc,1190,/2/26920/2023/EdinetInfo,975
26930,E02932,ＹＫＴ株式会社,S100QFH6,120,2023-03-27 15:11:00,2022-01-01,2022-12-31,有価証券報告書－第46期(2022/01/01－2022/12/31),/2/26930/2023/DescriptionOfBusiness,876,/2/26930/2023/BusinessRisks,2534,/2/26930/2023/BusinessPolicyEtc,2349,/2/26930/2023/EdinetInfo,962
26940,E03374,株式会社焼肉坂井ホールディングス,S100R7BM,120,2023-06-28 16:30:00,2022-04-01,2023-03-31,有価証券報告書－第64期(2022/04/01－2023/03/31),/2/26940/2023/DescriptionOfBusiness,968,/2/26940/2023/BusinessRisks,2917,/2/26940/2023/BusinessPolicyEtc,1692,/2/26940/2023/EdinetInfo,1017
26950,E03375,くら寿司株式会社,S100Q0FC,120,2023-01-26 11:14:00,2021-11-01,2022-10-31,有価証券報告書－第27期(2021/11/01－2022/10/31),/2/26950/2023/DescriptionOfBusiness,103,/2/26950/2023/BusinessRisks,3343,/2/26950/2023/BusinessPolicyEtc,2669,/2/26950/2023/EdinetInfo,968
26980,E03377,株式会社キャンドゥ,S100QT9F,120,2023-05-24 15:38:00,2021-12-01,2023-02-28,有価証券報告書－第29期(2021/12/01－2023/02/28),/2/26980/2023/DescriptionOfBusiness,275,/2/26980/2023/BusinessRisks,3090,/2/26980/2023/BusinessPolicyEtc,2172,/2/26980/2023/EdinetInfo,974
27000,E02934,木徳神糧株式会社,S100QHWE,120,2023-03-30 14:52:00,2022-01-01,2022-12-31,有価証券報告書－第75期(2022/01/01－2022/12/31),/2/27000/2023/DescriptionOfBusiness,1068,/2/27000/2023/BusinessRisks,4379,/2/27000/2023/BusinessPolicyEtc,2551,/2/27000/2023/EdinetInfo,968
27020,E03366,日本マクドナルドホールディングス株式会社,S100QGTM,120,2023-03-29 14:04:00,2022-01-01,2022-12-31,有価証券報告書－第52期(2022/01/01－2022/12/31),/2/27020/2023/DescriptionOfBusiness,538,/2/27020/2023/BusinessRisks,5815,/2/27020/2023/BusinessPolicyEtc,1865,/2/27020/2023/EdinetInfo,1040
27050,E03380,株式会社大戸屋ホールディングス,S100QZB9,120,2023-06-19 15:04:00,2022-04-01,2023-03-31,有価証券報告書－第40期(2022/04/01－2023/03/31),/2/27050/2023/DescriptionOfBusiness,2350,/2/27050/2023/BusinessRisks,3341,/2/27050/2023/BusinessPolicyEtc,1992,/2/27050/2023/EdinetInfo,1010
27060,E02463,株式会社ブロッコリー,S100QUC1,120,2023-05-29 16:00:00,2022-03-01,2023-02-28,有価証券報告書－第29期(2022/03/01－2023/02/28),/2/27060/2023/DescriptionOfBusiness,360,/2/27060/2023/BusinessRisks,2839,/2/27060/2023/BusinessPolicyEtc,1082,/2/27060/2023/EdinetInfo,980
27080,E02938,株式会社久世,S100R8DK,120,2023-06-29 10:24:00,2022-04-01,2023-03-31,有価証券報告書－第76期(2022/04/01－2023/03/31),/2/27080/2023/DescriptionOfBusiness,794,/2/27080/2023/BusinessRisks,1897,/2/27080/2023/BusinessPolicyEtc,1985,/2/27080/2023/EdinetInfo,956
27150,E02941,エレマテック株式会社,S100R6HA,120,2023-06-28 15:05:00,2022-04-01,2023-03-31,有価証券報告書－第77期(2022/04/01－2023/03/31),/2/27150/2023/DescriptionOfBusiness,3506,/2/27150/2023/BusinessRisks,4207,/2/27150/2023/BusinessPolicyEtc,2739,/2/27150/2023/EdinetInfo,981
27210,E05241,株式会社ジェイホールディングス,S100QIH9,120,2023-03-30 16:04:00,2022-01-01,2022-12-31,有価証券報告書－第31期(2022/01/01－2022/12/31),/2/27210/2023/DescriptionOfBusiness,1012,/2/27210/2023/BusinessRisks,5022,/2/27210/2023/BusinessPolicyEtc,2021,/2/27210/2023/EdinetInfo,1010
27220,E03386,株式会社ＩＫホールディングス,S100RQHB,120,2023-08-21 13:25:00,2022-06-01,2023-05-31,有価証券報告書－第42期(2022/06/01－2023/05/31),/2/27220/2023/DescriptionOfBusiness,541,/2/27220/2023/BusinessRisks,2469,/2/27220/2023/BusinessPolicyEtc,1846,/2/27220/2023/EdinetInfo,1004
27260,E03387,株式会社パルグループホールディングス,S100QT32,120,2023-05-25 09:00:00,2022-03-01,2023-02-28,有価証券報告書－第51期(2022/03/01－2023/02/28),/2/27260/2023/DescriptionOfBusiness,665,/2/27260/2023/BusinessRisks,1835,/2/27260/2023/BusinessPolicyEtc,1814,/2/27260/2023/EdinetInfo,1026
27300,E03399,株式会社エディオン,S100RA65,120,2023-06-30 09:35:00,2022-04-01,2023-03-31,有価証券報告書－第22期(2022/04/01－2023/03/31),/2/27300/2023/DescriptionOfBusiness,1379,/2/27300/2023/BusinessRisks,3557,/2/27300/2023/BusinessPolicyEtc,2465,/2/27300/2023/EdinetInfo,974
27330,E02947,株式会社あらた,S100R6B3,120,2023-06-27 15:03:00,2022-04-01,2023-03-31,有価証券報告書－第21期(2022/04/01－2023/03/31),/2/27330/2023/DescriptionOfBusiness,316,/2/27330/2023/BusinessRisks,5361,/2/27330/2023/BusinessPolicyEtc,2201,/2/27330/2023/EdinetInfo,962
27340,E03408,株式会社サーラコーポレーション,S100Q9F4,120,2023-02-20 09:28:00,2021-12-01,2022-11-30,有価証券報告書－第21期(2021/12/01－2022/11/30),/2/27340/2023/DescriptionOfBusiness,821,/2/27340/2023/BusinessRisks,11237,/2/27340/2023/BusinessPolicyEtc,3516,/2/27340/2023/EdinetInfo,1009
27350,E03391,株式会社ワッツ,S100SD0O,120,2023-11-28 13:18:00,2022-09-01,2023-08-31,有価証券報告書－第29期(2022/09/01－2023/08/31),/2/27350/2023/DescriptionOfBusiness,831,/2/27350/2023/BusinessRisks,2486,/2/27350/2023/BusinessPolicyEtc,3129,/2/27350/2023/EdinetInfo,962
27360,E03392,フェスタリアホールディングス株式会社,S100SDNI,120,2023-11-29 15:49:00,2022-09-01,2023-08-31,有価証券報告書－第60期(2022/09/01－2023/08/31),/2/27360/2023/DescriptionOfBusiness,669,/2/27360/2023/BusinessRisks,1064,/2/27360/2023/BusinessPolicyEtc,2650,/2/27360/2023/EdinetInfo,1028
27370,E02946,株式会社トーメンデバイス,S100R2AA,120,2023-06-23 09:43:00,2022-04-01,2023-03-31,有価証券報告書－第32期(2022/04/01－2023/03/31),/2/27370/2023/DescriptionOfBusiness,914,/2/27370/2023/BusinessRisks,3054,/2/27370/2023/BusinessPolicyEtc,3109,/2/27370/2023/EdinetInfo,992
