17390,E00302,株式会社メルディアＤＣ,S100P6PH,120,2022-09-20 10:56:00,2021-07-01,2022-06-30,有価証券報告書－第29期(令和3年7月1日－令和4年6月30日),/1/17390/2022/DescriptionOfBusiness,799,/1/17390/2022/BusinessRisks,4504,/1/17390/2022/BusinessPolicyEtc,1837,/1/17390/2022/EdinetInfo,1033
17430,E00299,コーアツ工業株式会社,S100PUEN,120,2022-12-21 14:31:00,2021-10-01,2022-09-30,有価証券報告書－第64期(令和3年10月1日－令和4年9月30日),/1/17430/2022/DescriptionOfBusiness,534,/1/17430/2022/BusinessRisks,1060,/1/17430/2022/BusinessPolicyEtc,1228,/1/17430/2022/EdinetInfo,1028
17570,E00288,中小企業ホールディングス株式会社,S100OHP5,120,2022-06-28 12:01:00,2021-04-01,2022-03-31,有価証券報告書－第58期(令和3年4月1日－令和4年3月31日),/1/17570/2022/DescriptionOfBusiness,955,/1/17570/2022/BusinessRisks,3556,/1/17570/2022/BusinessPolicyEtc,1669,/1/17570/2022/EdinetInfo,1063
17580,E00287,太洋基礎工業株式会社,S100NXQ7,120,2022-04-25 12:03:00,2021-02-01,2022-01-31,有価証券報告書－第55期(令和3年2月1日－令和4年1月31日),/1/17580/2022/DescriptionOfBusiness,590,/1/17580/2022/BusinessRisks,1661,/1/17580/2022/BusinessPolicyEtc,2226,/1/17580/2022/EdinetInfo,1027
17620,E00285,株式会社髙松コンストラクショングループ,S100ODJG,120,2022-06-23 09:30:00,2021-04-01,2022-03-31,有価証券報告書－第57期(令和3年4月1日－令和4年3月31日),/1/17620/2022/DescriptionOfBusiness,766,/1/17620/2022/BusinessRisks,2215,/1/17620/2022/BusinessPolicyEtc,1435,/1/17620/2022/EdinetInfo,1081
17640,E00282,工藤建設株式会社,S100P9OZ,120,2022-09-30 09:43:00,2021-07-01,2022-06-30,有価証券報告書－第51期(令和3年7月1日－令和4年6月30日),/1/17640/2022/DescriptionOfBusiness,504,/1/17640/2022/BusinessRisks,3025,/1/17640/2022/BusinessPolicyEtc,2068,/1/17640/2022/EdinetInfo,1015
17660,E00281,東建コーポレーション株式会社,S100OT9L,120,2022-07-29 13:24:00,2021-05-01,2022-04-30,有価証券報告書－第46期(令和3年5月1日－令和4年4月30日),/1/17660/2022/DescriptionOfBusiness,1945,/1/17660/2022/BusinessRisks,1846,/1/17660/2022/BusinessPolicyEtc,381,/1/17660/2022/EdinetInfo,1051
17680,E00279,株式会社ソネック,S100OAWU,120,2022-06-24 11:42:00,2021-04-01,2022-03-31,有価証券報告書－第82期(令和3年4月1日－令和4年3月31日),/1/17680/2022/DescriptionOfBusiness,838,/1/17680/2022/BusinessRisks,3836,/1/17680/2022/BusinessPolicyEtc,1202,/1/17680/2022/EdinetInfo,1015
17700,E00277,藤田エンジニアリング株式会社,S100OJBE,120,2022-06-29 15:21:00,2021-04-01,2022-03-31,有価証券報告書－第59期(令和3年4月1日－令和4年3月31日),/1/17700/2022/DescriptionOfBusiness,731,/1/17700/2022/BusinessRisks,1929,/1/17700/2022/BusinessPolicyEtc,1398,/1/17700/2022/EdinetInfo,1052
17710,E00276,日本乾溜工業株式会社,S100PU6L,120,2022-12-21 13:56:00,2021-10-01,2022-09-30,有価証券報告書－第85期(令和3年10月1日－令和4年9月30日),/1/17710/2022/DescriptionOfBusiness,419,/1/17710/2022/BusinessRisks,2275,/1/17710/2022/BusinessPolicyEtc,1184,/1/17710/2022/EdinetInfo,1028
